what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772319828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772331920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772377647
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772384403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772412290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769772414426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769772415059
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769772417686
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769772424941
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769772447865
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769772462136
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769772464296
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769772480291
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769772500426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769772500902
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772502858
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772530845
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769772533883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772535810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772544607
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772550728
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772560384
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772568498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772578970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772583179
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772611220
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769772612217
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769772612663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772614181
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772733921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772737814
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772754469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769772755290
