what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769633105132
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769633111236
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769633114582
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769633116695
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769633137419
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769633143588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769633148511
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769633149679
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769633163454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769633167964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769633170174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769633171858
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769633177206
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769633182727
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769633185563
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769633190008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769633199503
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769633203427
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769633203767
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769633460852
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769633474595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769633926625
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769633926972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769633943261
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769634011764
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769634019343
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769634019395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769634105833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769634114978
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769634117283
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769634118258
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769634123935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769634163388
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769634184984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769634193024
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769634194405
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769634196255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769634215352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769634216834
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769634219049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769634226160
