what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769768699391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769768704836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769768715040
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769768811087
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769768816000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769768838909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769768844831
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769768857599
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769768863958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769768890591
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769768892756
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769768898567
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769768944079
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769768944123
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769768948476
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769768950052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769768950270
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769769012208
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769769012247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769769013297
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769769013928
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769769015580
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769769062680
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769769066422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769769067099
