what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769834645674
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769834649078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769834649107
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1769834651755
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769834651813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769834668789
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769834672683
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769834672718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769834679284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769834681865
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769834681893
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769834699637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769834753421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769834757559
error,log,,,"Unhandled event loop exception",1769834757580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769834961358
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1769834965835
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1769834966205
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769834978876
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1769834989199
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1769834989598
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769835000951
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769835010929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769835040330
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769835041580
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769835046400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769835050771
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769835053481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769835120500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769835122614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769835125964
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769835129377
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769835129435
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769835138045
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1769835142801
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1769835143119
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769835147915
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769835149177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769835169241
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769835171716
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769835173478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769835176564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769835176627
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769835181970
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1769835186761
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1769835187093
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769835189740
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769835191769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769835207370
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769835209266
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769835210563
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769835212116
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769835219688
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1769835224301
