what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1769831642315
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1769831642316
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1769831642317
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1769831642317
started,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1769831642318
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1769831642319
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1769831642320
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1769831642320
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1769831642320
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1769831642321
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1769831642322
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1769831642323
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1769831642323
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1769831642325
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1769831642326
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1769831642327
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1769831642328
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1769831642328
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1769831642330
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1769831642331
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1769831642332
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1769831642333
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1769831642333
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1769831642334
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1769831642335
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1769831642336
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1769831642336
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1769831642337
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1769831642338
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1769831642338
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1769831642340
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1769831642341
started,bundle,org.eclipse.wb.discovery.core,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.core",1769831642341
started,bundle,org.eclipse.wb.discovery.ui,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.ui",1769831642342
os,sysinfo,,,"win32",1769831642344
arch,sysinfo,,,"x86",1769831642344
ws,sysinfo,,,"win32",1769831642344
locale,sysinfo,,,"en_IN",1769831642344
processors,sysinfo,,,"12",1769831642344
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1769831642344
java.runtime.version,sysinfo,,,"1.7.0_17-b02",1769831642344
java.specification.name,sysinfo,,,"Java Platform API Specification",1769831642344
java.specification.vendor,sysinfo,,,"Oracle Corporation",1769831642344
java.specification.version,sysinfo,,,"1.7",1769831642344
java.vendor,sysinfo,,,"Oracle Corporation",1769831642344
java.version,sysinfo,,,"1.7.0_17",1769831642344
java.vm.info,sysinfo,,,"mixed mode, sharing",1769831642344
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1769831642344
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1769831642344
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1769831642344
java.vm.specification.version,sysinfo,,,"1.7",1769831642344
java.vm.vendor,sysinfo,,,"Oracle Corporation",1769831642344
java.vm.version,sysinfo,,,"23.7-b01",1769831642344
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1769831642347
opened,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769831645261
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769831645311
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1769831646888
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1769831656082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769831668543
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769831778643
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769831799624
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769831912644
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1769831912673
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769831912986
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769831913240
error,log,,,"Exception loading preferences from: /Jdbcconnection/.settings/org.eclipse.jdt.core.prefs.",1769831913343
error,log,,,"Exception loading preferences from: C:/eclipse/Jdbcconnection/.settings/org.eclipse.jdt.core.prefs.",1769831913344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769831929167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769831929404
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769831931380
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769831936521
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769831943798
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769831943835
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769831949802
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769831951097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769831962638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832071704
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769832071952
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769832077444
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1769832080717
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769832083706
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1769832085284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769832087228
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769832089295
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1769832090858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832092864
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832094734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769832096052
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769832099089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832219966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832225631
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1769832225643
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769832229215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832234657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832239602
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1769832239620
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769832252579
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832264681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832267520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832390811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832416361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769832422792
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1769832424465
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832426538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832428081
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769832429170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769832435215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832480631
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769832483245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832515097
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1769832515907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832520451
error,log,,,"Unhandled event loop exception",1769832520599
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769832523477
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832529955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832554741
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832634141
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769832635468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1769832636723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832638659
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832640041
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769832641243
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769832645451
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1769832648732
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1769832649055
