what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769763553814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769763556527
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769763652943
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769763712829
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769763731436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769763734479
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769763792119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769763810615
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769763869550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769763895925
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769763905169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769763967303
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769764009214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769764139146
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769764139476
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769764154232
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769764154280
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769764167673
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769764171427
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769764189294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769764234994
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769764235234
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769764267645
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769764282606
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769764287957
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769764288457
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769764317369
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769764317393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769764344807
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1769764357822
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769764375710
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769764438980
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769764440194
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769764442850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769764500253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769764501902
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769764613721
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769764655002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769764656672
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769764658157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769764667911
error,log,,,"Unhandled event loop exception",1769764668131
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769764671036
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769764753167
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769764761653
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769764768186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769764791624
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769764795382
error,log,,,"Unhandled event loop exception",1769764795552
