what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769604198875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769604272454
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769604275659
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769604280182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769604281107
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769604305255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769604310493
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769604310587
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769604319267
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769604326292
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769604331897
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769604334174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769604352337
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769604357957
error,log,,,"Unhandled event loop exception",1769604360981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769604374218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769604376827
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769604378322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769604380959
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769604388358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769604394029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769604571455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769604675460
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769604681839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769604683672
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769604685844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769604731865
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769604742929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769604746827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769604779103
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769604786432
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769604792980
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769604793384
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769604879603
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769605036623
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769605043500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769605045173
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769605064730
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769605064776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769605078737
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769605080465
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769605081500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769605085550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769605112421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769605158547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769605192248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769606873814
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769606880615
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769606880985
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769606985763
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769606987722
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769606990344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769607131763
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769607132010
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769607132038
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769607144494
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769607153558
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769607153798
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769607168782
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769607174145
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769607178478
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769607178710
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769607184092
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769607185589
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769607189286
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769607191604
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769607208056
