what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769621870545
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769621880774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769621884865
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769621924372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769621930089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769621934023
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769621942945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769621954486
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769621956997
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769621959014
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769621994487
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769621994808
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622010807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622049872
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622050031
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622050072
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622054805
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622060348
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769622062234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622067711
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622090073
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769622091931
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769622097925
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769622101870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622109677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622126347
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622126487
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622126537
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622130306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622137405
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769622139145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622141788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622163660
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769622166970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622176836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622191267
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769622199267
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622208845
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769622213322
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622221603
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622228367
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622242858
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769622257289
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622259714
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622313296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769622316911
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622358880
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769622360779
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1769622388638
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1769622388652
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622399721
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622405386
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622410651
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1769622423974
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769622429490
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622431412
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769622435609
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622447884
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622452597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769622480974
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769622482254
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622484410
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622489527
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622494282
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769622505124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622527163
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1769622527761
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622529777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622532069
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622535848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622536121
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622542169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769622546778
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622553694
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622564226
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769622567964
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622578844
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622580810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769622582669
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769622602098
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622604530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622610852
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622627503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622703171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622706930
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769622708147
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769622712082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622724205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622735917
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769622737603
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622743240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622776005
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622776238
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622781961
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769622786249
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622790282
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622815529
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622822679
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769622825427
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769622829230
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622834686
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622845160
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622885592
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622885835
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769622894047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622926592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769622938678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769622992599
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769622996200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769623000988
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769623023836
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769623028254
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769623032498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769623035202
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769623040425
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769623050998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623051049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623053154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623057089
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769623059926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769623064004
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769623072824
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623142717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623170318
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623176648
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769623180420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623187887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623194472
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769623202430
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623215638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623253081
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623269492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623274950
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769623279136
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769623282000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623287774
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769623289923
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623315093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623317842
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769623321667
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623357380
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623368829
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623371520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769623375035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769623384247
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769623388235
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769623388663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623547750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623582928
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769623582986
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769623621638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623793801
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623826240
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769623826323
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769623952718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769624027837
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769624063568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769624068538
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769624068578
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769624068819
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769624068855
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769624071928
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769624072154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769624095556
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769624640944
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769624640985
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769624641222
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769624950774
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769624954505
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769624954734
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769624996642
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769625028690
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769625032344
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769625032707
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625093809
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625093843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769625097763
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769625099247
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625102448
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625105912
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625110620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625245422
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625245644
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625271190
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769625285933
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769625292629
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769625292885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625435105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625508215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625611240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625693301
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625693344
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625697815
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625741676
